record_id,client_id,client_name,client_type,region,relationship_manager,onboarding_date,aum_inr_crores,portfolio_count,kyc_status,kyc_expiry,risk_rating,status,last_reviewed,days_since_review,email,contact_phone,data_complete,validated
CLT-REC-00387,CLT0007,ICICI Prudential AMC,AMC,APAC,Sunita Joshi,2019-12-01,13585.92,12,Expired,2025-07-16,Low,Active,2024-08-25,274,ops@iciciprude.com,+91-7156438010,True,True
CLT-REC-00388,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,10699.56,15,Expired,2025-08-20,High,Active,2025-01-17,129,ops@nipponindi.com,+91-7732122650,True,True
CLT-REC-00389,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,6376.15,5,Verified,2026-12-10,Medium,Active,2025-05-12,14,ops@temasekhol.com,+91-9993146892,True,True
CLT-REC-00390,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,15733.31,3,Verified,2025-09-05,High,Active,2024-12-07,170,ops@blackrocki.com,+91-8057299985,True,True
CLT-REC-00391,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,33470.46,11,Verified,2025-09-17,Low,Active,2024-06-08,352,ops@temasekhol.com,+91-9883435636,True,True
CLT-REC-00392,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,15677.96,13,Expired,2026-10-17,Medium,Active,2025-05-22,4,ops@sbilifeins.com,+91-9438231530,True,True
CLT-REC-00393,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,18039.53,3,Verified,2025-06-20,Low,Active,2024-12-24,153,ops@nipponindi.com,+91-8509496756,False,True
CLT-REC-00394,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,43424.36,18,Expired,2025-05-12,High,Active,2025-04-13,43,ops@vanguardem.com,+91-9122744519,True,True
CLT-REC-00395,CLT0015,Norges Bank Investment Mgmt,Sovereign,EMEA,Erik Larsen,2018-01-17,25844.88,14,Expired,2026-08-21,High,Active,2025-04-13,43,ops@norgesbank.com,+91-9789642521,True,True
CLT-REC-00396,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,22050.84,8,Verified,2027-05-21,High,Active,2024-08-08,291,ops@abudhabiin.com,+91-9554863964,True,True
CLT-REC-00397,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,1976.35,2,Verified,2026-03-16,Low,Active,2024-07-08,322,ops@licofindia.com,+91-7521131962,True,True
CLT-REC-00398,CLT0009,Emirates NBD Asset Mgmt,Institutional,EMEA,Omar Al Rashid,2018-03-20,6370.72,9,Expired,2026-10-19,High,Active,2024-04-08,413,ops@emiratesnb.com,+91-7382400664,True,True
CLT-REC-00399,CLT0009,Emirates NBD Asset Mgmt,Institutional,EMEA,Omar Al Rashid,2018-03-20,12569.58,7,Verified,2025-11-15,High,Active,2024-08-20,279,ops@emiratesnb.com,+91-9834528089,True,False
CLT-REC-00400,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,34916.86,5,Verified,2027-01-07,Low,Active,2024-11-27,180,ops@abudhabiin.com,+91-9094433350,True,True
CLT-REC-00401,CLT0002,Aditya Birla Capital,Institutional,APAC,,2018-07-22,5423.12,13,Verified,2026-11-16,Medium,Active,2024-10-12,226,,,False,True
CLT-REC-00402,CLT0015,Norges Bank Investment Mgmt,Sovereign,EMEA,Erik Larsen,2018-01-17,43770.89,8,Verified,2025-07-07,Medium,Active,2024-04-17,404,ops@norgesbank.com,+91-8178452582,True,True
CLT-REC-00403,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,49273.47,15,Verified,2027-02-28,Medium,Active,2024-08-21,278,ops@vanguardem.com,+91-7555746306,True,True
CLT-REC-00404,CLT0009,Emirates NBD Asset Mgmt,Institutional,EMEA,Omar Al Rashid,2018-03-20,22118.5,2,Verified,2026-09-23,High,Active,2024-01-21,491,ops@emiratesnb.com,+91-7343240671,True,True
CLT-REC-00405,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,30621.62,19,Pending,2025-10-16,Low,Active,2024-03-12,440,ops@blackrocki.com,+91-8613873798,True,True
CLT-REC-00406,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,26642.81,1,Verified,2026-06-26,Medium,Active,2024-03-06,446,ops@kotakmahin.com,+91-8252599661,True,False
CLT-REC-00407,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,30459.61,12,Expired,2027-05-25,Medium,Active,2024-01-19,493,ops@adityabirl.com,+91-8657165163,True,True
CLT-REC-00408,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,13008.56,3,Verified,2025-10-31,High,Active,2024-08-22,277,ops@adityabirl.com,+91-7954372006,False,True
CLT-REC-00409,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,44783.87,17,Verified,2025-10-03,Low,Active,2024-05-17,374,ops@kotakmahin.com,+91-8576383867,True,True
CLT-REC-00410,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,44612.12,16,Pending,2025-10-14,Medium,Active,2024-10-10,228,ops@temasekhol.com,+91-7714345273,True,True
CLT-REC-00411,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,28801.97,14,Verified,2025-10-13,Medium,Active,2024-08-27,272,ops@temasekhol.com,+91-9894729959,True,False
CLT-REC-00412,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,770.47,16,Verified,2027-03-18,Medium,Active,2024-07-22,308,ops@nipponindi.com,+91-7043581699,True,True
CLT-REC-00413,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,1113.75,6,Verified,2026-04-24,High,Active,2024-02-11,470,ops@kotakmahin.com,+91-8233851468,True,True
CLT-REC-00414,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,33629.19,15,Verified,2025-07-01,Medium,Active,2025-01-25,121,ops@vanguardem.com,+91-7626967245,True,True
CLT-REC-00415,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,37891.34,6,Verified,2025-09-07,Low,Active,2024-11-16,191,ops@nipponindi.com,+91-9732238876,True,True
CLT-REC-00416,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,13296.07,9,Verified,2025-04-30,Low,Active,2024-10-26,212,ops@vanguardem.com,+91-7310758466,True,True
CLT-REC-00417,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,46431.85,6,Verified,2025-05-08,Low,Active,2024-08-11,288,ops@licofindia.com,+91-7202694616,True,True
CLT-REC-00418,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,39215.46,7,Verified,2026-02-27,Medium,Active,2024-08-17,282,ops@sbilifeins.com,+91-8647966709,True,True
CLT-REC-00419,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,19253.76,19,Verified,2025-06-19,High,Active,2024-02-15,466,ops@tatainvest.com,+91-8232256467,True,True
CLT-REC-00420,CLT0005,Kotak Mahindra AMC,AMC,APAC,,2021-04-18,48157.5,10,Verified,2026-05-08,Low,Active,2025-02-04,111,,,False,True
CLT-REC-00421,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,34874.05,2,Verified,2025-09-13,High,Active,2024-06-04,356,ops@adityabirl.com,+91-9162056154,True,True
CLT-REC-00422,CLT0013,GIC Private Ltd Singapore,Sovereign,APAC,Chen Wei,2017-05-22,45636.73,9,Pending,2026-03-31,Medium,Active,2024-05-09,382,ops@gicprivate.com,+91-7177365746,True,True
CLT-REC-00423,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,40980.41,17,Verified,2026-11-04,Low,Active,2024-06-24,336,ops@temasekhol.com,+91-7842826224,True,True
CLT-REC-00424,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,1991.09,2,Verified,2025-04-29,Medium,Active,2024-10-01,237,ops@abudhabiin.com,+91-8861430015,True,True
CLT-REC-00425,CLT0015,Norges Bank Investment Mgmt,Sovereign,EMEA,Erik Larsen,2018-01-17,23966.9,2,Verified,2027-05-06,Medium,Active,2025-05-10,16,ops@norgesbank.com,+91-8105657328,True,False
CLT-REC-00426,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,7150.06,5,Pending,2025-08-21,Medium,Active,2024-11-04,203,ops@abudhabiin.com,+91-9501179945,True,True
CLT-REC-00427,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,34906.57,14,Verified,2026-12-14,Medium,Active,2024-06-22,338,ops@blackrocki.com,+91-9494241154,True,True
CLT-REC-00428,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,31175.85,7,Pending,2026-08-24,Low,Active,2024-11-23,184,ops@kotakmahin.com,+91-7552175872,True,True
CLT-REC-00429,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,16135.18,13,Verified,2027-03-31,Medium,Active,2024-03-27,425,ops@blackrocki.com,+91-9549433833,True,True
CLT-REC-00430,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,26738.37,1,Verified,2026-05-08,Medium,Active,2024-11-22,185,ops@adityabirl.com,+91-8324603956,True,True
CLT-REC-00431,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,24766.68,16,Verified,2027-04-09,High,Active,2025-01-15,131,ops@adityabirl.com,+91-8152019877,True,True
CLT-REC-00432,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,40227.59,8,Verified,2026-10-08,Medium,Active,2024-05-30,361,ops@tatainvest.com,+91-9763396193,True,True
CLT-REC-00433,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,35865.7,16,Verified,2025-12-22,Low,Active,2025-01-28,118,ops@nipponindi.com,+91-9847548812,True,False
CLT-REC-00434,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,30110.35,4,Verified,2027-05-03,Medium,Active,2024-02-29,452,ops@sbilifeins.com,+91-8942859338,True,True
CLT-REC-00435,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,12503.06,5,Verified,2025-06-02,Low,Active,2024-07-07,323,ops@sbilifeins.com,+91-8947600327,True,False
CLT-REC-00436,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,8771.0,20,Verified,2027-02-01,Low,Active,2024-07-30,300,ops@kotakmahin.com,+91-7584311325,True,True
CLT-REC-00437,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,32877.6,2,Verified,2025-07-15,High,Active,2024-07-11,319,ops@hdfcpensio.com,+91-9219960699,True,True
CLT-REC-00438,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,7611.7,17,Verified,2025-11-13,Low,Active,2025-05-10,16,ops@licofindia.com,+91-7574663546,True,True
CLT-REC-00439,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,28100.69,16,Verified,2025-07-16,Medium,Active,2024-10-24,214,ops@vanguardem.com,+91-8692061974,True,True
CLT-REC-00440,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,31327.08,4,Verified,2026-07-23,Low,Active,2024-02-19,462,ops@hdfcpensio.com,+91-7483367594,True,True
CLT-REC-00441,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,1051.03,7,Expired,2026-07-17,High,Active,2024-09-25,243,ops@temasekhol.com,+91-8241287475,True,True
CLT-REC-00442,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,12467.37,3,Verified,2025-08-16,Medium,Active,2024-10-01,237,ops@vanguardem.com,+91-9716933599,True,True
CLT-REC-00443,CLT0007,ICICI Prudential AMC,AMC,APAC,Sunita Joshi,2019-12-01,48764.09,12,Pending,2025-09-18,Low,Active,2025-01-15,131,ops@iciciprude.com,+91-9197400319,True,True
CLT-REC-00444,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,4755.19,10,Verified,2025-07-21,Medium,Active,2024-05-22,369,ops@kotakmahin.com,+91-8753235764,True,True
CLT-REC-00445,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,27815.24,20,Verified,2026-04-19,Medium,Active,2024-03-31,421,ops@hdfcpensio.com,+91-7033577254,True,True
CLT-REC-00446,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,7602.05,12,Verified,2026-03-22,Medium,Active,2024-07-18,312,ops@hdfcpensio.com,+91-9533884243,True,True
CLT-REC-00447,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,9462.0,11,Pending,2025-05-12,Low,Active,2025-04-04,52,ops@licofindia.com,+91-9731263586,True,True
CLT-REC-00448,CLT0013,GIC Private Ltd Singapore,Sovereign,APAC,Chen Wei,2017-05-22,610.72,6,Pending,2026-05-02,High,Active,2024-05-23,368,ops@gicprivate.com,+91-9112306945,True,True
CLT-REC-00449,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,40212.7,15,Pending,2025-07-23,Low,Active,2025-04-19,37,ops@abudhabiin.com,+91-8671401806,True,True
CLT-REC-00450,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,35310.23,1,Verified,2025-10-09,Low,Active,2024-03-28,424,ops@tatainvest.com,+91-9860758169,True,True
CLT-REC-00451,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,10341.46,16,Verified,2026-01-16,Medium,Active,2024-08-17,282,ops@licofindia.com,+91-7892334269,True,True
CLT-REC-00452,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,2362.07,5,Verified,2027-04-17,Medium,Active,2025-02-12,103,ops@vanguardem.com,+91-7428834616,True,False
CLT-REC-00453,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,48278.89,6,Verified,2026-12-14,Medium,Active,2024-08-13,286,ops@adityabirl.com,+91-7801466267,True,True
CLT-REC-00454,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,7583.9,18,Pending,2025-12-05,High,Active,2025-05-14,12,ops@hdfcpensio.com,+91-8836729663,True,True
CLT-REC-00455,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,35041.37,15,Verified,2026-12-11,Low,Active,2025-01-24,122,ops@vanguardem.com,+91-7017499709,True,True
CLT-REC-00456,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,37200.79,3,Verified,2025-06-26,High,Active,2024-02-01,480,ops@adityabirl.com,+91-7332603683,True,True
CLT-REC-00457,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,34720.03,11,Verified,2027-03-03,High,Active,2024-07-23,307,ops@temasekhol.com,+91-8555039638,True,True
CLT-REC-00458,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,31455.85,5,Verified,2027-01-17,Low,Active,2024-07-24,306,ops@adityabirl.com,+91-9398411415,True,True
CLT-REC-00459,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,32700.22,20,Verified,2027-04-17,Low,Active,2024-06-03,357,ops@licofindia.com,+91-8371127213,True,False
CLT-REC-00460,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,3114.84,14,Verified,2026-10-17,Medium,Active,2024-01-15,497,ops@sbilifeins.com,+91-7524676838,True,False
CLT-REC-00461,CLT0006,LIC of India,Insurance,APAC,Arjun Nair,2016-09-30,39807.25,19,Verified,2027-03-19,Low,Active,2025-04-12,44,ops@licofindia.com,+91-8151352100,True,True
CLT-REC-00462,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,30451.93,6,Expired,2026-12-20,Medium,Active,2024-09-29,239,ops@abudhabiin.com,+91-7863938172,True,True
CLT-REC-00463,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,25692.96,4,Verified,2026-07-01,Medium,Active,2025-02-25,90,ops@abudhabiin.com,+91-9448742302,True,True
CLT-REC-00464,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,16351.0,15,Verified,2025-10-15,High,Active,2024-02-04,477,ops@hdfcpensio.com,+91-8236301970,True,True
CLT-REC-00465,CLT0005,Kotak Mahindra AMC,AMC,APAC,Neha Gupta,2021-04-18,42097.15,3,Pending,2025-11-08,Low,Active,2024-07-01,329,ops@kotakmahin.com,+91-8448613781,True,True
CLT-REC-00466,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,39652.8,20,Verified,2027-02-18,High,Active,2025-02-08,107,ops@temasekhol.com,+91-7781574644,True,True
CLT-REC-00467,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,6066.22,14,Verified,2025-05-18,High,Active,2024-07-08,322,ops@sbilifeins.com,+91-8692402668,True,True
CLT-REC-00468,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,11828.16,14,Verified,2025-06-14,Low,Active,2025-02-15,100,ops@sbilifeins.com,+91-7775831557,True,True
CLT-REC-00469,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,37602.82,7,Verified,2025-08-03,Medium,Active,2024-01-11,501,ops@tatainvest.com,+91-8794100183,True,True
CLT-REC-00470,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,10423.81,16,Verified,2027-01-24,Low,Active,2024-04-26,395,ops@blackrocki.com,+91-9232359054,True,True
CLT-REC-00471,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,13949.92,5,Verified,2026-11-03,Medium,Active,2024-02-01,480,ops@tatainvest.com,+91-8736317242,True,True
CLT-REC-00472,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,9834.05,19,Verified,2026-01-06,Low,Active,2025-03-04,83,ops@nipponindi.com,+91-9991193994,True,True
CLT-REC-00473,CLT0003,SBI Life Insurance,Insurance,APAC,Anjali Patel,2020-01-10,6334.31,8,Verified,2026-01-08,Low,Active,2024-11-04,203,ops@sbilifeins.com,+91-7522771219,True,True
CLT-REC-00474,CLT0013,GIC Private Ltd Singapore,Sovereign,APAC,Chen Wei,2017-05-22,37749.02,20,Verified,2025-10-09,Low,Active,2024-12-21,156,ops@gicprivate.com,+91-7280367118,True,True
CLT-REC-00475,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,45498.81,8,Verified,2025-10-28,Medium,Active,2025-01-18,128,ops@temasekhol.com,+91-7037412129,True,True
CLT-REC-00476,CLT0015,Norges Bank Investment Mgmt,Sovereign,EMEA,Erik Larsen,2018-01-17,31920.67,16,Verified,2025-11-15,High,Active,2024-10-28,210,ops@norgesbank.com,+91-8043567159,True,True
CLT-REC-00477,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,42449.5,5,Verified,2025-09-09,High,Active,2024-09-05,263,ops@adityabirl.com,+91-9146138710,True,True
CLT-REC-00478,CLT0015,Norges Bank Investment Mgmt,Sovereign,EMEA,,2018-01-17,47434.56,7,Verified,2026-08-29,Medium,Active,2024-04-25,396,,,False,False
CLT-REC-00479,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,39887.3,19,Verified,2026-06-20,Medium,Active,2024-07-03,327,ops@temasekhol.com,+91-9149673299,True,True
CLT-REC-00480,CLT0007,ICICI Prudential AMC,AMC,APAC,Sunita Joshi,2019-12-01,45345.75,17,Verified,2026-03-31,High,Active,2024-08-06,293,ops@iciciprude.com,+91-7270849633,True,True
CLT-REC-00481,CLT0010,Abu Dhabi Investment Auth,Sovereign,EMEA,Fatima Al Zaabi,2015-08-11,35271.24,4,Verified,2025-05-26,Medium,Active,2025-02-17,98,ops@abudhabiin.com,+91-9183958667,True,False
CLT-REC-00482,CLT0013,GIC Private Ltd Singapore,Sovereign,APAC,Chen Wei,2017-05-22,19837.98,1,Verified,2026-02-23,Medium,Active,2025-04-07,49,ops@gicprivate.com,+91-7859510518,True,True
CLT-REC-00483,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,47931.43,4,Verified,2026-10-27,Medium,Active,2024-08-26,273,ops@tatainvest.com,+91-9668246435,True,True
CLT-REC-00484,CLT0008,Nippon India MF,AMC,APAC,Deepak Rao,2020-06-14,11294.11,20,Verified,2026-01-14,High,Active,2024-09-02,266,ops@nipponindi.com,+91-7191228839,True,True
CLT-REC-00485,CLT0013,GIC Private Ltd Singapore,Sovereign,APAC,Chen Wei,2017-05-22,49868.21,7,Pending,2027-02-15,Medium,Active,2024-09-06,262,ops@gicprivate.com,+91-9917869764,True,True
CLT-REC-00486,CLT0004,HDFC Pension Fund,Pension Fund,APAC,Vikram Singh,2017-11-05,42642.79,11,Pending,2026-06-02,High,Active,2024-07-20,310,ops@hdfcpensio.com,+91-9259959980,True,True
CLT-REC-00487,CLT0014,Temasek Holdings,Sovereign,APAC,Lim Boon Keng,2016-10-08,36700.99,20,Verified,2026-03-23,Medium,Active,2024-08-11,288,ops@temasekhol.com,+91-9143207256,True,True
CLT-REC-00488,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,48764.73,1,Pending,2026-06-03,Medium,Active,2025-04-29,27,ops@blackrocki.com,+91-8078547319,True,True
CLT-REC-00489,CLT0009,Emirates NBD Asset Mgmt,Institutional,EMEA,Omar Al Rashid,2018-03-20,40623.43,18,Verified,2026-05-16,High,Active,2025-02-20,95,ops@emiratesnb.com,+91-9566470822,True,True
CLT-REC-00490,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,35906.24,4,Verified,2025-06-19,High,Active,2024-12-31,146,ops@vanguardem.com,+91-7409362360,True,True
CLT-REC-00491,CLT0012,Vanguard Emerging Markets,AMC,Americas,Sarah Thompson,2019-07-15,20073.19,8,Verified,2027-05-07,Medium,Active,2024-02-27,454,ops@vanguardem.com,+91-7051550174,True,True
CLT-REC-00492,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,17172.16,12,Verified,2026-04-05,Low,Active,2024-11-24,183,ops@blackrocki.com,+91-8435836601,True,True
CLT-REC-00493,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,46121.76,18,Verified,2026-03-05,Medium,Active,2024-06-29,331,ops@adityabirl.com,+91-7092149594,True,True
CLT-REC-00494,CLT0002,Aditya Birla Capital,Institutional,APAC,Rahul Mehta,2018-07-22,8193.41,12,Verified,2025-06-30,Medium,Active,2024-06-23,337,ops@adityabirl.com,+91-7144757117,True,True
CLT-REC-00495,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,29067.26,12,Verified,2026-03-01,High,Active,2024-05-04,387,ops@tatainvest.com,+91-8322753485,True,True
CLT-REC-00496,CLT0011,BlackRock India Fund,Hedge Fund,Americas,James Mitchell,2020-02-28,15599.89,11,Verified,2027-05-02,Low,Active,2025-03-05,82,ops@blackrocki.com,+91-9786567855,True,True
CLT-REC-00497,CLT0002,Aditya Birla Capital,Institutional,APAC,,2018-07-22,35163.13,11,Verified,2026-12-09,Medium,Active,2025-02-10,105,,,False,True
CLT-REC-00498,CLT0007,ICICI Prudential AMC,AMC,APAC,Sunita Joshi,2019-12-01,18183.49,14,Verified,2026-11-11,Low,Active,2024-10-06,232,ops@iciciprude.com,+91-8247073472,True,True
CLT-REC-00499,CLT0009,Emirates NBD Asset Mgmt,Institutional,EMEA,Omar Al Rashid,2018-03-20,46781.82,9,Verified,2026-09-18,Low,Active,2024-11-19,188,ops@emiratesnb.com,+91-7640047351,True,True
CLT-REC-00500,CLT0001,Tata Investment Corp,Institutional,APAC,Priya Sharma,2019-03-15,19481.39,1,Expired,2026-07-08,High,Active,2024-03-28,424,ops@tatainvest.com,+91-8296023011,True,True
